VAR,Variable,UNIT,Measure,Country,Year,Value
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Switzerland,2016,1352
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Switzerland,2017,1331
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Switzerland,2018,1271
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Switzerland,2019,1228
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Switzerland,2020,1268
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Switzerland,2021,1236
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,Switzerland,2012,10.6
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,Switzerland,2017,10
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,Switzerland,2012,17.8
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,Switzerland,2017,16.8
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Switzerland,2012,23.1
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Switzerland,2017,21.5
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Switzerland,2012,20.4
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Switzerland,2017,19.1
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,Switzerland,2012,22.7
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,Switzerland,2017,19.5
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,Switzerland,2012,25
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,Switzerland,2017,21.7
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,Switzerland,2012,20.2
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,Switzerland,2017,17.1
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Türkiye,2010,1211
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Türkiye,2011,1113.2
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Türkiye,2012,1173.7
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Türkiye,2013,1041.7
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Türkiye,2014,1021
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Türkiye,2015,1076.5
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Türkiye,2016,1077.8
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Türkiye,2017,1073.7
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Türkiye,2018,1178.2
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Türkiye,2019,1179.5
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Türkiye,2020,1182.4
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),Türkiye,2021,1252
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,Türkiye,2010,13.3
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,Türkiye,2012,19.2
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,Türkiye,2014,17.6
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,Türkiye,2016,17.3
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,Türkiye,2019,17.1
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,Türkiye,2010,12.3
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,Türkiye,2012,10.7
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,Türkiye,2014,13.1
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,Türkiye,2016,13.3
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,Türkiye,2019,14.9
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Türkiye,2010,39
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Türkiye,2012,37.3
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Türkiye,2014,41.8
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Türkiye,2016,40.1
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,Türkiye,2019,41.3
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Türkiye,2010,25.4
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Türkiye,2012,23.8
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Türkiye,2014,27.3
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Türkiye,2016,26.5
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,Türkiye,2019,28
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,Türkiye,2010,16.4
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,Türkiye,2012,16.9
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,Türkiye,2014,18.5
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,Türkiye,2016,18.1
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,Türkiye,2019,19.6
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,Türkiye,2010,27.1
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,Türkiye,2012,29.2
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,Türkiye,2014,31.4
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,Türkiye,2016,28.2
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,Türkiye,2019,31
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,Türkiye,2010,6.1
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,Türkiye,2012,5
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,Türkiye,2014,5.7
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,Türkiye,2016,7.8
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,Türkiye,2019,7.9
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United Kingdom,2010,1004.4
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United Kingdom,2011,955.3
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United Kingdom,2012,854.8
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United Kingdom,2013,804.8
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United Kingdom,2014,739.4
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United Kingdom,2015,702.4
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United Kingdom,2016,643.9
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United Kingdom,2017,591.2
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United Kingdom,2018,446
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United Kingdom,2019,420.6
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United Kingdom,2010,10
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United Kingdom,2011,10
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United Kingdom,2012,10
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United Kingdom,2013,10
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United Kingdom,2014,10
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United Kingdom,2015,10
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United Kingdom,2016,10
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United Kingdom,2017,10
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United Kingdom,2018,10
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United Kingdom,2019,10
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,United Kingdom,2010,19.8
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,United Kingdom,2011,18.8
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,United Kingdom,2012,18.8
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,United Kingdom,2013,16.8
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,United Kingdom,2014,17.2
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,United Kingdom,2015,16.6
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,United Kingdom,2016,14.5
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,United Kingdom,2017,15
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,United Kingdom,2018,16.2
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,United Kingdom,2019,13.8
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,United Kingdom,2020,13.7
TOBATBCT,Tobacco consumption,PDLSFMTF,% of females aged 15+ who are daily smokers,United Kingdom,2021,11.7
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,United Kingdom,2010,20.9
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,United Kingdom,2011,21
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,United Kingdom,2012,22.2
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,United Kingdom,2013,21.6
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,United Kingdom,2014,20.4
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,United Kingdom,2015,19.1
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,United Kingdom,2016,17.7
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,United Kingdom,2017,18.7
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,United Kingdom,2018,17
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,United Kingdom,2019,17.9
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,United Kingdom,2020,15.3
TOBATBCT,Tobacco consumption,PDLSHOTH,% of males aged 15+ who are daily smokers,United Kingdom,2021,13.7
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,United Kingdom,2010,20.3
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,United Kingdom,2011,19.8
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,United Kingdom,2012,20.4
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,United Kingdom,2013,19.2
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,United Kingdom,2014,18.8
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,United Kingdom,2015,17.8
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,United Kingdom,2016,16.1
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,United Kingdom,2017,16.8
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,United Kingdom,2018,16.6
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,United Kingdom,2019,15.8
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,United Kingdom,2020,14.5
TOBATBCT,Tobacco consumption,PDLSTOTX,% of population aged 15+ who are daily smokers,United Kingdom,2021,12.7
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,United Kingdom,2010,23.1
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,United Kingdom,2011,24.2
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,United Kingdom,2012,22.2
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,United Kingdom,2013,23.4
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,United Kingdom,2014,23.1
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,United Kingdom,2015,23.5
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,United Kingdom,2016,16.6
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,United Kingdom,2017,19.9
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,United Kingdom,2018,23.6
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,United Kingdom,2019,18.3
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,United Kingdom,2020,15.2
TOBATBCT,Tobacco consumption,YNGPPTPC,% of population aged 15-24 years old who are daily smokers,United Kingdom,2021,13.1
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,United Kingdom,2010,22.2
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,United Kingdom,2011,24
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,United Kingdom,2012,21.9
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,United Kingdom,2013,26.4
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,United Kingdom,2014,25.2
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,United Kingdom,2015,24.1
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,United Kingdom,2016,17.2
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,United Kingdom,2017,23.9
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,United Kingdom,2018,28
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,United Kingdom,2019,20.7
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,United Kingdom,2020,15.9
TOBATBCT,Tobacco consumption,YNGPPHPH,% of males aged 15-24 years old who are daily smokers,United Kingdom,2021,13.5
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,United Kingdom,2010,23.8
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,United Kingdom,2011,24.5
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,United Kingdom,2012,22.6
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,United Kingdom,2013,20.3
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,United Kingdom,2014,20.9
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,United Kingdom,2015,22.9
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,United Kingdom,2016,16
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,United Kingdom,2017,15.7
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,United Kingdom,2018,18.4
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,United Kingdom,2019,15.2
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,United Kingdom,2020,14.4
TOBATBCT,Tobacco consumption,YNGPPFPF,% of females aged 15-24 years old who are daily smokers,United Kingdom,2021,12.7
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United States,2010,1400
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United States,2011,1374
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United States,2012,1342
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United States,2013,1277
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United States,2014,1216
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United States,2015,1222
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United States,2016,1167
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United States,2017,1115
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United States,2018,1061
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United States,2019,1004
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United States,2020,1004
TOBATBCT,Tobacco consumption,GRPPERQT,Grams per capita (15+),United States,2021,967
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United States,2010,15
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United States,2011,15
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United States,2012,14.6
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United States,2013,14.2
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United States,2014,13.8
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United States,2015,14.1
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United States,2016,14.1
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United States,2017,13.6
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United States,2018,13.9
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United States,2019,13.7
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United States,2020,13.8
TOBATBCT,Tobacco consumption,NBPFUMNB,Cigarettes per smoker per day,United States,2021,13.5
